Severity	Code	Description	Project	File	Line	Suppression State
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.Desktop.Prescriptions	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Prescriptions\ViewModels\Components\PrescriptionCalculator.cs	76	
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.Desktop.Prescriptions	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Prescriptions\ViewModels\Components\PrescriptionValidator.cs	89	
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.Desktop.Prescriptions	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Prescriptions\ViewModels\PrescriptionEditorDialogViewModel.cs	312	
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.Desktop.Prescriptions	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Prescriptions\ViewModels\PrescriptionEditorDialogViewModel.cs	567	
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.Desktop.Prescriptions	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Prescriptions\ViewModels\PrescriptionEditorDialogViewModel.cs	626	
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.Desktop.Prescriptions	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Prescriptions\ViewModels\PrescriptionEditorDialogViewModel.cs	747	
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.Desktop.Users	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Users\Services\UserBusinessService.cs	45	
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.Desktop.Users	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Users\Services\UserBusinessService.cs	50	
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.Desktop.Users	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Users\Services\UserBusinessService.cs	80	
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.Desktop.Users	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Users\Services\UserBusinessService.cs	85	
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.Desktop.Users	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Users\Services\UserQueryService.cs	30	
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.Desktop.Workbench.Admin	D:\source\repos\LYBTZYZS\src\Client\Desktop\Workbenches\SystemWorkbench\ViewModels\SystemWorkbenchMainViewModel.cs	321	
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.WebAPI	D:\source\repos\LYBTZYZS\src\Server\Services\LYBT.WebAPI\Controllers\PatientsController.cs	442	
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.WebAPI	D:\source\repos\LYBTZYZS\src\Server\Services\LYBT.WebAPI\Extensions\AutoMapperConfiguration.cs	29	
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.WebAPI	D:\source\repos\LYBTZYZS\src\Server\Services\LYBT.WebAPI\Extensions\UnifiedApplicationInitialization.cs	88	
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.Desktop.Consultation	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Consultation\Services\ConsultationBusinessService.cs	42	
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.Desktop.Consultation	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Consultation\Services\ConsultationBusinessService.cs	71	
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.Desktop.Consultation	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Consultation\Services\ConsultationBusinessService.cs	116	
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.Desktop.Consultation	D:\source\repos\LYBTZYZS\src\Client\Desktop\Modules\Consultation\Services\ConsultationQueryService.cs	35	
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.Desktop.Shell	D:\source\repos\LYBTZYZS\src\Client\Desktop\Shell\App.xaml.cs	131	
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.Desktop.Shell	D:\source\repos\LYBTZYZS\src\Client\Desktop\Shell\App.xaml.cs	188	
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.Desktop.Shell	D:\source\repos\LYBTZYZS\src\Client\Desktop\Shell\App.xaml.cs	220	
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.Desktop.Shell	D:\source\repos\LYBTZYZS\src\Client\Desktop\Shell\App.xaml.cs	223	
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.Desktop.Shell	D:\source\repos\LYBTZYZS\src\Client\Desktop\Shell\App.xaml.cs	226	
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.Desktop.Shell	D:\source\repos\LYBTZYZS\src\Client\Desktop\Shell\App.xaml.cs	229	
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.Desktop.Shell	D:\source\repos\LYBTZYZS\src\Client\Desktop\Shell\App.xaml.cs	232	
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.Desktop.Shell	D:\source\repos\LYBTZYZS\src\Client\Desktop\Shell\App.xaml.cs	236	
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.Desktop.Shell	D:\source\repos\LYBTZYZS\src\Client\Desktop\Shell\App.xaml.cs	239	
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.Desktop.Shell	D:\source\repos\LYBTZYZS\src\Client\Desktop\Shell\App.xaml.cs	330	
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.Desktop.Shell	D:\source\repos\LYBTZYZS\src\Client\Desktop\Shell\Extensions\ServiceCollectionExtensions.cs	92	
Warning (active)	SA1117	The parameters should all be placed on the same line or each parameter should be placed on its own line (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1117.md)	LYBT.Desktop.Shell	D:\source\repos\LYBTZYZS\src\Client\Desktop\Shell\ViewModels\MainWindowViewModel.cs	163	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Controls\VirtualizedListView.xaml.cs	324	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Extensions\CustomDialogServiceExtensions.cs	65	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Extensions\DialogRegistrationExtensions.cs	49	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Mvvm\ObservableObject.cs	180	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Redux\IReducer.cs	122	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Redux\ReduxExample.cs	209	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Redux\ReduxExample.cs	212	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Redux\ReduxExample.cs	215	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Redux\ReduxExample.cs	218	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Redux\ReduxExample.cs	281	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Redux\ReduxExample.cs	285	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Redux\ReduxExample.cs	289	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\ApiOptimizationService.cs	56	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\ApiOptimizationService.cs	79	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\ApiOptimizationService.cs	127	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\ApiOptimizationService.cs	183	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\ApiOptimizationService.cs	247	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\Configuration\ConfigurationManagerService.cs	647	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\Configuration\ConfigurationManagerService.cs	782	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\Configuration\FeatureToggleService.cs	228	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\Configuration\HotReloadService.cs	347	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\Configuration\HotReloadService.cs	510	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\Configuration\HotReloadService.cs	537	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\Configuration\SecureConfigurationService.cs	271	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\Configuration\SecureConfigurationService.cs	550	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\EnhancedErrorHandlingService.cs	242	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\EnhancedErrorHandlingService.cs	285	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\EnhancedErrorHandlingService.cs	451	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\ErrorClassifier.cs	94	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\GlobalExceptionHandler.cs	168	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\GlobalExceptionHandler.cs	233	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\GlobalExceptionHandler.cs	254	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\Performance\ModuleLoadingCoordinator.cs	120	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\Performance\ModuleLoadingCoordinator.cs	143	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\Performance\ModuleLoadingCoordinator.cs	165	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\Performance\ModuleLoadingCoordinator.cs	212	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\Performance\ModuleLoadingCoordinator.cs	224	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\SessionManager.cs	182	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\SessionManager.cs	242	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\SmartLoadingManager.cs	214	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\SmartLoadingManager.cs	280	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\UserFriendlyErrorService.cs	162	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\UserFriendlyErrorService.cs	239	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\UserNotificationService.cs	265	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\WpfDialogService.cs	145	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\BaseListViewModel.cs	359	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\EnhancedServiceManagementViewModel.cs	156	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\EnhancedServiceManagementViewModel.cs	289	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Infrastructure	D:\source\repos\LYBTZYZS\src\Server\Core\LYBT.Infrastructure\BaseService.cs	255	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Infrastructure	D:\source\repos\LYBTZYZS\src\Server\Core\LYBT.Infrastructure\Repositories\OptimizedBaseRepository.cs	791	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Infrastructure	D:\source\repos\LYBTZYZS\src\Server\Core\LYBT.Infrastructure\Repositories\RepositoryBase.cs	82	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Infrastructure	D:\source\repos\LYBTZYZS\src\Server\Core\LYBT.Infrastructure\Specification.cs	232	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Infrastructure	D:\source\repos\LYBTZYZS\src\Server\Core\LYBT.Infrastructure\Specification.cs	236	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Infrastructure	D:\source\repos\LYBTZYZS\src\Server\Core\LYBT.Infrastructure\Web\BaseControllerCore.cs	51	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Infrastructure	D:\source\repos\LYBTZYZS\src\Client\Desktop\Infrastructure\Api\UnifiedApiClientManager.cs	52	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Infrastructure	D:\source\repos\LYBTZYZS\src\Client\Desktop\Infrastructure\Api\UnifiedApiClientManager.cs	156	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Infrastructure	D:\source\repos\LYBTZYZS\src\Client\Desktop\Infrastructure\Api\UnifiedApiClientManager.cs	172	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Infrastructure	D:\source\repos\LYBTZYZS\src\Client\Desktop\Infrastructure\Api\UnifiedApiClientManager.cs	274	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Infrastructure	D:\source\repos\LYBTZYZS\src\Client\Desktop\Infrastructure\Api\UnifiedApiClientManager.cs	300	
Warning (active)	SA1116	The parameters should begin on the line after the declaration, whenever the parameter span across multiple lines (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1116.md)	LYBT.Desktop.Infrastructure	D:\source\repos\LYBTZYZS\src\Client\Desktop\Infrastructure\HttpClientFactory.cs	212	
